property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,distance_to_sc,shopping_center_id,train_station_id,distance_to_train_station,hospital_id,distance_to_hospital,distance_to_supermarket,supermarket_id,suburb,travel_min_to_CBD,transfer_flag
19654,-37.677807,144.894591,21 Riddell Street,5472000,house,2015,3,1,2,1431,SC_059,20030,2826,hospital_104,3789.733,3012.24,S_153,WESTMEADOWS,37,0
46390,-37.71263885,145.16281130000002,10 Bainbridge Drive,5355000,house,2008,4,2,2,3577,SC_051,19987,1671,hospital_075,6375.867,577.393,S_194,ELTHAM,44,0
88626,-37.945701,145.02998200000002,20 Tweed Street,10395000,house,2010,4,3,2,1089,SC_046,19937,1280,hospital_110,1380.525,874.451,S_214,HIGHETT,38,0
44940,-37.71400452,145.0986023,34 Sainsbury Avenue,5696000,house,2008,3,1,3,4773,SC_009,19985,1412,hospital_075,1144.753,865.469,S_020,GREENSBOROUGH,38,0
13131,-37.689465999999996,144.762199,4/38 Carrington Street,3900000,house,2012,3,2,1,4576,SC_048,20000,1704,hospital_057,8696.141,1189.149,S_163,SYDENHAM,39,0
77176,-37.92848969,145.106247,23 Melaleuca Drive,5950000,house,2009,3,1,1,4337,SC_003,19915,1628,hospital_076,1708.698,1325.621,S_170,CLARINDA,39,0
16455,-37.703164,144.907048,127 Outlook Drive,3330000,house,2012,2,1,1,2445,SC_010,20032,1139,hospital_184,3571.304,1904.648,S_209,GLENROY,33,0
64641,-37.794695000000004,145.296127,53 Hull Road,7425000,house,2015,3,2,2,1507,SC_022,19878,1730,hospital_164,4667.884,1542.716,S_055,CROYDON,51,0
8162,-37.761026,144.77700900000002,164 Station Road,6380000,house,2011,4,2,2,4566,SC_107,20002,2956,hospital_057,4173.673,813.186,S_152,CAIRNLEA,33,0
23681,-37.641619,144.909571,5 Knapdale Court,6305000,house,2013,3,2,2,1635,SC_072,44817,2547,hospital_104,1463.381,3087.673,S_211,GREENVALE,40,0
93051,-37.994846,145.086351,25 Booth Street,12100000,house,2014,3,2,3,2186,SC_003,19863,1081,hospital_001,1553.066,1206.583,S_119,PARKDALE,44,0
42666,-37.729131,145.097714,9 Grace Court,13005000,house,2015,3,2,2,3396,SC_009,19984,2270,hospital_075,2371.777,2246.29,S_020,VIEWBANK,34,0
46329,-37.698263,145.162173,1 Kirwin Avenue,11100000,house,2015,3,2,2,2264,SC_051,19987,2122,hospital_075,6299.123,1598.154,S_194,ELTHAM,44,0
35927,-37.678141,145.02918200000002,20 Wattle Street,4000000,house,2011,3,1,1,5512,SC_047,20007,1671,hospital_053,2804.596,1441.314,S_229,THOMASTOWN,38,0
72056,-37.84844971,145.2480469,14 Phyllis Street,2680000,house,2008,3,1,1,3904,SC_032,19871,1881,hospital_179,2285.802,2156.616,S_139,BAYSWATER,46,0
89979,-37.973786,145.080341,13 Tiffany Avenue,7150000,house,2014,4,2,2,1001,SC_003,19864,1817,hospital_109,1193.766,1003.633,S_003,CHELTENHAM,41,0
61558,-37.808869,145.237132,21 Oliver Street,6692000,house,2012,4,1,1,992,SC_032,19902,1112,hospital_105,693.444,763.071,S_190,RINGWOOD,43,0
69726,-37.872335,145.109792,20 Heather Avenue,8080000,house,2013,5,2,2,2086,SC_042,19840,281,hospital_089,2209.713,1864.106,S_112,ASHWOOD,28,0
43558,-37.704163,145.082725,19 Regis Court,6695000,house,2014,3,1,1,4801,SC_062,19984,632,hospital_041,2488.466,1930.847,S_020,WATSONIA,34,0
45500,-37.69642,145.114404,8 Keswick Glen,8442000,house,2014,4,3,3,5200,SC_062,19985,971,hospital_075,1239.189,1451.905,S_210,GREENSBOROUGH,38,0
64908,-37.787161,145.30083,8 Wickham Road,7935000,house,2014,3,1,1,2257,SC_022,19877,1307,hospital_164,5376.894,1732.788,S_224,CROYDON,50,0
74920,-37.893767,145.06911100000002,27 Toward Street,18360000,house,2013,4,2,1,1425,SC_041,19919,379,hospital_159,2602.923,1472.356,S_167,MURRUMBEENA,30,0
12050,-37.703697999999996,144.743842,1/3 Lorraine Court,2700000,house,2011,3,1,1,2673,SC_048,20000,3385,hospital_057,9409.529,1279.859,S_163,HILLSIDE,39,0
96787,-38.018798,145.282465,37 Bella Crescent,5096000,house,2013,3,2,2,4001,SC_077,19885,1416,hospital_069,2789.469,2035.587,S_087,HALLAM,48,0
41566,-37.744376,145.073579,13 Laane Avenue,9841000,house,2010,3,1,1,1182,SC_017,19936,839,hospital_066,1645.933,1465.994,S_100,ROSANNA,28,0
80646,-37.984859,145.225469,1/17 Grant Street,5520000,house,2015,3,1,0,1176,SC_112,19888,1814,hospital_119,724.427,1014.947,S_184,DANDENONG,54,0
7465,-37.728428,144.821211,4 Driscolls Road,7200000,house,2016,3,2,2,1541,SC_107,20002,2790,hospital_005,2994.488,1927.035,S_222,KEALBA,33,0
54848,-37.836998,145.078501,1/27 Glyndon Road,9780000,house,2015,3,2,2,2554,SC_099,19850,717,hospital_089,2552.123,854.67,S_160,CAMBERWELL,32,0
16585,-37.700728999999995,144.92723600000002,151 Hilton Street,6970000,house,2016,3,1,2,3850,SC_030,20032,1168,hospital_184,4519.491,600.295,S_209,GLENROY,33,0
489,-37.799285,144.88896100000002,19 Batman Street,1485000,house,2010,3,1,2,2354,SC_085,20024,405,hospital_056,639.269,1016.069,S_201,FOOTSCRAY,18,0
38447,-37.780413,145.035248,8 Old Heidelberg Road,2712000,house,2013,2,1,2,1353,SC_001,19931,481,hospital_029,1509.834,1322.981,S_219,ALPHINGTON,20,0
54172,-37.815315000000005,145.028024,17 Power Street,4800000,house,2014,4,2,2,964,SC_083,19905,824,hospital_086,488.573,928.936,S_039,HAWTHORN,19,0
79309,-37.955616,145.1459351,7 Alma Court,6545000,house,2009,3,1,0,4560,SC_057,19913,1006,hospital_124,3836.364,661.029,S_075,SPRINGVALE,44,0
79506,-37.986312,145.15526,10 Colchester Court,5200000,house,2009,4,2,2,2095,SC_057,19891,2851,hospital_096,1876.1,2011.494,S_079,KEYSBOROUGH,46,0
906,-37.801486,144.893003,35 Victoria Street,4240000,house,2013,4,1,2,2586,SC_085,20024,194,hospital_003,946.852,561.413,S_201,FOOTSCRAY,18,0
7113,-37.781331,144.842929,9 Tribe Street,6545000,house,2013,3,1,1,1046,SC_102,20021,1297,hospital_174,1204.747,1094.926,S_080,SUNSHINE,26,0
36671,-37.650957,145.03268799999998,1/14 Campbell Street,5312000,house,2014,2,2,1,5879,SC_062,20005,314,hospital_053,1803.667,2033.784,S_229,EPPING,43,0
68834,-37.860034000000006,145.03048,15 Winter Street,26130000,house,2010,4,1,1,2019,SC_023,19944,582,hospital_157,382.7,174.222,S_235,MALVERN,20,0
89417,-37.95329,145.00696000000002,28 Sims Street,22400000,house,2011,4,3,3,3713,SC_046,19948,380,hospital_036,1054.247,1563.083,S_088,SANDRINGHAM,29,0
52680,-37.824915000000004,145.002433,200 Coppin Street,10350000,house,2015,2,1,0,1568,SC_038,19907,613,hospital_122,467.132,1548.725,S_102,RICHMOND,6,0
5056,-37.857588,144.82128799999998,22 Frazer Avenue,7540000,house,2014,4,2,3,3994,SC_033,19925,1108,hospital_174,7376.774,1355.752,S_128,ALTONA,32,0
24202,-37.713095,144.96776599999998,23 Mutton Road,7520000,house,2015,3,1,1,2637,SC_030,19962,816,hospital_139,3396.696,2314.382,S_030,FAWKNER,33,0
34833,-37.720423,145.017143,39 Acheron Avenue,11050000,house,2013,3,2,2,2210,SC_047,20010,1175,hospital_139,2140.271,1353.204,S_225,RESERVOIR,32,0
85638,-37.882164,145.010819,42 Hopetoun Street,32900000,house,2014,5,3,3,3569,SC_015,19954,1129,hospital_079,307.916,694.451,S_193,ELSTERNWICK,17,0
14743,-37.761699,144.89457,7 May Street,12000000,house,2016,5,3,2,1217,SC_085,20037,2463,hospital_068,1859.858,1203.887,S_049,ABERFELDIE,21,0
5115,-37.864593,144.845405,2a Sussex Street,6730000,house,2016,3,2,2,3455,SC_033,19927,577,hospital_141,5141.736,1742.644,S_128,SEAHOLME,28,0
46135,-37.70999146,145.131012,5/17 Elmo Road,6120000,house,2008,4,2,2,4607,SC_051,19986,1163,hospital_075,2834.054,2353.924,S_051,MONTMORENCY,40,0
48289,-37.809832,145.052886,302 Cotham Road,6120000,house,2016,4,2,2,1443,SC_099,19903,1389,hospital_064,520.407,1880.626,S_113,KEW,23,0
48651,-37.800002,145.03493500000002,67 Pakington Street,12800000,house,2015,3,2,2,1868,SC_083,19904,1965,hospital_029,1561.201,690.173,S_039,KEW,20,0
41418,-37.750703,145.063371,10 Olive Grove,8060000,house,2013,3,1,1,736,SC_017,19935,654,hospital_066,451.147,955.536,S_100,HEIDELBERG,26,0
83531,-37.852158,145.001929,14a Trinian Street,18980000,house,2014,3,1,1,1025,SC_024,19947,690,hospital_012,419.908,527.96,S_115,PRAHRAN,21,0
6692,-37.780073,144.840619,4 Kathleen Court,4410000,house,2014,5,2,1,811,SC_102,20021,1156,hospital_174,926.874,849.387,S_080,SUNSHINE,26,0
61474,-37.785028999999994,145.251899,2 Frodsham Road,10290000,house,2015,3,3,2,3610,SC_032,19879,2471,hospital_164,2119.399,1168.817,S_157,RINGWOOD,46,0
42010,-37.745227,145.059957,29 Lower Plenty Road,8820000,house,2014,3,1,1,1354,SC_017,19936,721,hospital_066,937.15,1583.264,S_100,ROSANNA,28,0
33523,-37.70215,145.014387,10 Mack Street,6825000,house,2015,3,1,3,3684,SC_103,20008,720,hospital_139,2297.928,2618.91,S_225,RESERVOIR,36,0
37619,-37.637735,145.038131,6 North Haven Drive,5150000,house,2014,5,2,2,5425,SC_062,20005,1607,hospital_053,2719.545,3131.555,S_196,EPPING,43,0
52159,-37.825315,144.99000900000001,11 Wellington Street,7716000,house,2012,3,1,0,1888,SC_024,19908,114,hospital_173,770.142,1560.956,S_076,CREMORNE,11,0
41494,-37.755112,145.067125,113 Cape Street,20550000,house,2010,3,1,0,167,SC_017,19935,739,hospital_004,588.232,397.086,S_100,HEIDELBERG,26,0
26112,-37.59669113,144.9230957,246 Craigieburn Road,5100000,house,2009,3,2,2,1088,SC_016,40221,2299,hospital_104,4928.874,1238.349,S_178,CRAIGIEBURN,46,0
45459,-37.694559999999996,145.11833000000001,70a Greenhill Rd,5265000,house,2012,3,1,2,4988,SC_051,19985,1413,hospital_075,1690.042,1920.071,S_210,GREENSBOROUGH,38,0
24141,-37.714084,144.965955,2 Wymlet Street,4400000,house,2014,2,1,1,2428,SC_030,19962,604,hospital_139,3587.811,2395.868,S_161,FAWKNER,33,0
45055,-37.717016,145.092682,4 Warralong Avenue,4750000,house,2011,3,1,1,4441,SC_009,19984,1134,hospital_075,1825.303,1393.151,S_020,GREENSBOROUGH,34,0
63031,-37.83055,145.236221,6 Neil Street,6450000,house,2011,2,1,1,1824,SC_032,19871,950,hospital_105,1932.318,1859.602,S_190,HEATHMONT,46,0
45383,-37.697047,145.12773700000002,65 Tallow Wood Drive,9571000,house,2012,4,2,2,4152,SC_051,19986,1805,hospital_075,2543.936,1431.863,S_051,GREENSBOROUGH,40,0
82225,-37.98538208,145.2458496,46 Louis Street,9000000,house,2009,3,1,0,1832,SC_077,19885,3982,hospital_119,2992.805,1510.044,S_195,DOVETON,48,0
44582,-37.68946457,145.09355159999998,20 Brinawa Drive,4620000,house,2005,3,2,2,3564,SC_062,19985,2104,hospital_075,1981.131,1568.045,S_020,GREENSBOROUGH,38,0
7014,-37.783674,144.842859,8 Dorothy Avenue,6545000,house,2013,3,1,1,1041,SC_102,20021,1196,hospital_174,1272.845,1102.547,S_080,SUNSHINE,26,0
38020,-37.770012,145.02463799999998,159 Perry Street,8840000,house,2012,3,1,2,1919,SC_001,19931,1062,hospital_039,913.417,1908.3,S_219,FAIRFIELD,20,0
39572,-37.678272,145.051173,12 Velvet Avenue,7440000,house,2010,4,2,2,4527,SC_062,45795,3190,hospital_041,1779.46,1908.598,S_155,BUNDOORA,46,0
30674,-37.760139,145.008278,127 Clarendon Street,10800000,house,2011,2,1,0,2002,SC_103,20014,1176,hospital_035,257.325,975.4,S_105,THORNBURY,23,0
32946,-37.731901,144.99086499999999,539 Gilbert Road,11200000,house,2010,3,1,1,1419,SC_103,20012,1240,hospital_139,1532.719,839.365,S_030,PRESTON,27,0
59694,-37.828253000000004,145.20453700000002,24 Munro Street,8652000,house,2013,4,3,2,2896,SC_088,19901,1255,hospital_010,1999.198,3080.109,S_040,MITCHAM,41,0
77666,-37.926033000000004,145.169093,2 Tyalla Court,5225000,house,2011,4,2,2,2605,SC_073,19913,2763,hospital_124,4270.431,2102.625,S_148,MULGRAVE,44,0
74863,-37.89192963,145.0620728,24 Ames Avenue,8820000,house,2008,4,2,2,757,SC_041,19919,611,hospital_108,2269.914,739.951,S_015,CARNEGIE,30,0
46436,-37.71295,145.162436,11 Bainbridge Drive,11680000,house,2016,4,2,2,3602,SC_051,19987,1628,hospital_075,6337.473,528.13,S_194,ELTHAM,44,0
23968,-37.70327377,144.9774323,13 Jukes Road,7242000,house,2009,3,2,2,4036,SC_030,19961,2079,hospital_139,2640.173,2473.751,S_161,FAWKNER,35,0
58391,-37.831356,145.15675,9-11 Masons Road,15700000,house,2014,4,2,2,1971,SC_002,19898,1275,hospital_060,164.429,950.709,S_066,BLACKBURN,35,0
980,-37.793935999999995,144.888394,4 Naismith Street,8086000,house,2012,3,3,2,1869,SC_085,20023,794,hospital_003,175.527,1237.144,S_201,FOOTSCRAY,20,0
29435,-37.781742,145.004697,143 Westgarth Street,8880000,house,2015,3,2,2,3857,SC_103,19929,458,hospital_035,1752.66,2735.817,S_076,NORTHCOTE,16,0
76130,-37.903393,145.079413,37 Darling Street,13310000,house,2016,3,1,2,1388,SC_087,19918,802,hospital_159,2204.964,1387.984,S_167,HUGHESDALE,32,0
66944,-37.743226,145.343291,110 The Gateway,8245000,house,2010,5,2,2,3542,SC_084,19876,1228,hospital_151,1711.155,1545.308,S_233,LILYDALE,46,0
47152,-37.717865,145.154154,4 Mulberry Court,8055000,house,2012,5,3,2,4085,SC_051,19987,808,hospital_075,5499.565,501.798,S_194,ELTHAM,44,0
50065,-37.769046,145.09988700000002,23 Montgomery Place,14300000,house,2015,3,2,2,940,SC_009,19936,4452,hospital_193,1746.289,1008.181,S_154,BULLEEN,28,0
48324,-37.809342,145.045106,34 Atkins Street,23200000,house,2013,4,3,2,1467,SC_083,19903,1194,hospital_064,360.978,1446.446,S_208,KEW,23,0
89089,-37.953402000000004,145.00538899999998,1/129 Beach Road,12800000,house,2015,3,3,2,3881,SC_046,19948,295,hospital_036,1017.839,1523.591,S_088,SANDRINGHAM,29,0
85142,-37.88368,144.986166,85 Spray Street,21800000,house,2014,4,2,2,1495,SC_015,19955,1234,hospital_103,2197.677,1235.675,S_133,ELWOOD,15,0
56170,-37.851469,145.117937,12 Havelock Street,14240000,house,2016,4,2,2,3003,SC_037,19840,2123,hospital_047,1916.818,1835.806,S_097,BURWOOD,28,0
12496,-37.702628000000004,144.774406,18/358 Sydenham Road,4544000,house,2011,2,2,1,4304,SC_107,20000,139,hospital_057,6900.631,205.791,S_094,SYDENHAM,39,0
24833,-37.68763733,144.9610596,76 Roebourne Crescent,4875000,house,2009,3,2,2,4258,SC_030,19961,1213,hospital_139,4940.493,355.225,S_161,CAMPBELLFIELD,35,0
9303,-37.844611,144.736837,14 Fleur Way,6426000,house,2016,3,2,2,3592,SC_053,46468,2581,hospital_073,7021.925,2184.268,S_007,TRUGANINA,33,0
67047,-37.748767,145.35686,141 Anderson Street,4185000,house,2010,4,2,2,4855,SC_084,19876,1191,hospital_151,358.28,1139.33,S_233,LILYDALE,46,0
78446,-37.925983,145.18745900000002,9 Selhurst Park Road,13280000,house,2011,4,2,2,1810,SC_073,19891,3911,hospital_161,3080.659,923.286,S_067,MULGRAVE,46,0
83273,-37.886074,145.25656,68 King Parade,3960000,house,2011,4,2,2,5803,SC_049,19869,3884,hospital_002,3084.213,2974.039,S_027,KNOXFIELD,53,0
79356,-37.937882,145.160993,767 Princes Highway,4680000,house,2015,3,1,2,4008,SC_073,19913,1354,hospital_124,3601.221,1766.959,S_075,SPRINGVALE,44,0
49453,-37.809225,145.08448,37 Yerrin Street,24530000,house,2015,4,2,2,3251,SC_099,19893,1439,hospital_117,3547.4,1973.198,S_136,BALWYN,29,0
2384,-37.810912,144.873096,6 Kerr Street,5920000,house,2014,3,1,2,2032,SC_043,20022,1550,hospital_056,2178.834,2032.264,S_149,KINGSVILLE,22,0
76058,-37.90034103,145.09780880000002,3/126 Atherton Road,3773000,house,2009,2,1,1,2108,SC_087,19917,1058,hospital_166,914.279,1917.215,S_026,OAKLEIGH,34,0
74380,-37.887415999999995,145.031324,6 Fallon Street,20320000,house,2011,4,2,3,1642,SC_023,19942,1231,hospital_080,1780.49,611.249,S_166,CAULFIELD,32,0
71216,-37.851071000000005,145.242435,19 Greenock Crescent,9265000,house,2010,4,2,1,3818,SC_032,19871,2094,hospital_179,1665.951,2821.304,S_139,WANTIRNA,46,0
43150,-37.72251511,145.07926940000002,40 Fairlie Avenue,5525000,house,2008,2,1,2,3262,SC_017,19984,1169,hospital_037,3094.444,2829.363,S_020,MACLEOD,34,0
64426,-37.793547,145.29023700000002,4 Haig Street,4092000,house,2008,3,1,0,944,SC_022,19878,1087,hospital_164,4069.898,1006.225,S_055,CROYDON,51,0
77430,-37.93364716,145.2054291,112 Haverbrack Drive,7154000,house,2008,3,2,2,3312,SC_073,19889,4358,hospital_161,968.56,1898.019,S_067,MULGRAVE,51,0
95076,-37.903956,145.045523,2 Ormond Road,14410000,house,2014,2,1,1,2282,SC_041,19941,661,hospital_110,2826.938,1471.032,S_107,ORMOND,36,0
95890,-37.910072,145.025455,5 Hopkins Street,8700000,house,2014,3,2,2,3044,SC_046,19940,1430,hospital_126,1097.142,2044.106,S_107,MCKINNON,36,0
70116,-37.862996,145.098552,47 George Street,9936000,house,2012,2,1,1,1527,SC_042,19839,1362,hospital_089,705.849,619.339,S_112,ASHWOOD,26,0
95963,-37.919511,145.04458400000001,556 Centre Road,11920000,house,2013,3,1,2,1951,SC_046,19939,866,hospital_110,1509.543,276.294,S_107,BENTLEIGH,38,0
55147,-37.842736,145.082169,18 Crellin Grove,11520000,house,2014,3,1,1,3168,SC_099,19850,745,hospital_089,1891.611,1429.802,S_160,CAMBERWELL,32,0
2180,-37.778071000000004,144.881909,34 Fisher Street,5680000,house,2013,4,2,2,648,SC_052,20023,2195,hospital_056,1452.056,928.52,S_049,MAIDSTONE,20,0
72671,-37.847868,145.286824,1 Garden Avenue,5235000,house,2010,3,1,1,4483,SC_022,19869,1183,hospital_049,1423.449,1288.334,S_024,BORONIA,53,0
14695,-37.74771,144.895577,64 Price Street,12675000,house,2015,3,2,1,1674,SC_082,20037,2417,hospital_184,1166.379,1681.921,S_197,ESSENDON,21,0
50526,-37.757093,145.133182,24 Hakea Street,8888000,house,2013,3,2,2,2854,SC_091,19986,4032,hospital_193,2480.184,2612.017,S_046,TEMPLESTOWE,40,0
58337,-37.81866455,145.145462,8 Downing Street,4824000,house,2008,3,1,1,2565,SC_037,19898,523,hospital_060,1761.395,1183.315,S_018,BLACKBURN,35,0
29598,-37.77084351,144.9888306,18 Traill Street,8138000,house,2009,2,1,3,3203,SC_103,20016,723,hospital_035,2236.911,2442.289,S_105,NORTHCOTE,20,0
88829,-37.9526114,145.0272203,37 Lawson Parade,8950000,house,2012,4,1,1,1574,SC_079,19872,1675,hospital_058,1236.982,867.149,S_214,HIGHETT,40,0
37377,-37.635535,145.029234,4 Albert Court,8960000,house,2014,4,2,3,6434,SC_062,20005,1540,hospital_053,2037.775,2152.845,S_196,EPPING,43,0
93087,-37.9899835,145.08124630000003,267 Nepean Highway,6615000,house,2012,3,1,3,1928,SC_003,19864,616,hospital_001,938.022,704.8,S_003,PARKDALE,41,0
47103,-37.712547,145.137552,37 Meruka Drive,6255000,house,2016,4,2,2,4325,SC_051,19987,1147,hospital_075,3591.529,2287.215,S_194,ELTHAM,44,0
91828,-37.990814,145.03329399999998,8 Holding Street,15640000,house,2012,3,1,0,3900,SC_079,19866,3235,hospital_055,2310.692,3351.472,S_011,BEAUMARIS,37,0
32210,-37.7394127,145.0187397,2/114 Murray Road,3304000,house,2013,2,1,1,1291,SC_047,20012,2029,hospital_035,2462.36,1728.179,S_225,PRESTON,27,0
87747,-37.942817,145.006174,44 Linacre Road,21970000,house,2016,3,1,2,3594,SC_046,19949,685,hospital_036,276.006,676.406,S_088,HAMPTON,27,0
59764,-37.808640999999994,145.187771,29 Dunfield Avenue,8550000,house,2016,3,1,2,1336,SC_088,19900,976,hospital_070,681.065,1897.496,S_202,MITCHAM,40,0
33503,-37.7062149,145.0313721,10 Don Street,5568000,house,2009,3,1,1,2952,SC_047,20008,2404,hospital_025,1639.646,1730.526,S_225,RESERVOIR,36,0
46242,-37.727264,145.129625,74 Reichelt Avenue,13600000,house,2016,3,2,2,5469,SC_009,19986,1418,hospital_075,3328.596,3351.401,S_194,MONTMORENCY,40,0
91925,-37.979158,145.075072,1/29 Levanto Street,10350000,house,2014,3,2,2,1721,SC_003,19865,1130,hospital_133,957.52,505.997,S_003,MENTONE,39,0
34045,-37.724537,144.999536,18 Frankston Street,8240000,house,2014,2,1,1,1398,SC_103,20011,504,hospital_139,656.389,1205.851,S_085,RESERVOIR,29,0
13202,-37.71667,144.77045,5 Aitken Drive,4690000,house,2014,3,2,2,3545,SC_048,20000,1473,hospital_057,6319.033,1456.24,S_094,DELAHEY,39,0
68286,-37.863217,145.02368700000002,12 Gladstone Avenue,12586000,house,2011,2,1,0,2441,SC_023,19944,683,hospital_092,494.411,364.142,S_013,ARMADALE,20,0
29849,-37.770921,145.007673,29 Glanfield Street,14420000,house,2011,4,1,2,2928,SC_103,19929,756,hospital_035,730.72,1865.242,S_105,NORTHCOTE,16,0
61314,-37.802926,145.23996,15 Bigola Street,10557000,house,2015,3,2,2,1532,SC_032,19879,1407,hospital_105,827.252,1298.506,S_190,RINGWOOD,46,0
95483,-37.902299,145.048051,30 & 30a Holloway Street,16900000,house,2016,4,2,2,1990,SC_041,19941,943,hospital_159,2776.69,1626.152,S_015,ORMOND,36,0
18790,-37.68914795,144.931366,39 Housden Street,1840000,house,2008,3,1,2,3643,SC_072,20030,1421,hospital_104,3708.973,1478.059,S_153,BROADMEADOWS,37,0
13272,-37.695640000000004,144.748298,54 John Paul Drive,5980000,house,2014,3,2,2,3476,SC_048,20000,2924,hospital_057,9438.771,457.009,S_163,HILLSIDE,39,0
17180,-37.710951,144.92181599999998,4 Electric Avenue,5931000,house,2012,4,2,2,2770,SC_082,20033,638,hospital_184,3409.891,512.384,S_209,GLENROY,31,0
66289,-37.77236176,145.3186798,36 Meadowlark Lane,3850000,house,2009,3,2,2,1404,SC_084,19877,1332,hospital_113,4130.435,1218.407,S_168,MOOROOLBARK,50,0
74580,-37.888358000000004,145.072045,13 Wahroongaa Road,17760000,house,2014,3,1,1,1063,SC_087,19919,546,hospital_108,2308.901,1062.537,S_167,MURRUMBEENA,30,0
64333,-37.776554,145.291787,351 Maroondah Highway,8037000,house,2015,4,3,2,2278,SC_022,19878,2130,hospital_164,4938.116,2146.639,S_181,CROYDON NORTH,51,0
16252,-37.702026000000004,144.913575,10 ANSELM GROVE,8320000,house,2014,3,1,3,3044,SC_082,20032,466,hospital_184,3788.422,1215.635,S_209,GLENROY,33,0
25202,-37.610071000000005,144.925462,12 Dymock Court,4000000,house,2014,5,2,0,1934,SC_110,40221,2125,hospital_104,3743.381,1745.607,S_178,CRAIGIEBURN,46,0
29845,-37.764468,145.0056,28 St David Street,10545000,house,2013,3,1,1,2305,SC_103,20015,952,hospital_035,287.523,1241.189,S_105,NORTHCOTE,21,0
88746,-37.950561,145.054898,29 Turner Road,12600000,house,2015,3,2,2,1545,SC_079,19872,1463,hospital_082,928.329,818.547,S_023,HIGHETT,40,0
50297,-37.769819,145.084834,53 Rocklea Road,4900000,house,2011,4,2,2,875,SC_009,19935,2929,hospital_004,2846.197,759.527,S_154,BULLEEN,26,0
81789,-37.984044,145.235004,14 Pyrus Court,6240000,house,2016,3,1,2,2237,SC_112,19888,2866,hospital_119,1788.169,2074.256,S_184,DOVETON,54,0
16330,-37.70601,144.938172,109 West Street,9100000,house,2015,3,1,1,2749,SC_030,20033,2149,hospital_084,4926.356,111.881,S_004,HADFIELD,31,0
